gene_id,gene_symbol,split_name,rescue_positive_label,label_status,evidence_source_id,evidence_note
ENSG00000165724,ZMYND19,train,0,unlabeled_background,,
ENSG00000165730,STOX1,train,0,unlabeled_background,,
ENSG00000165731,RET,train,0,unlabeled_background,,
ENSG00000165732,DDX21,test,0,unlabeled_background,,
ENSG00000165733,BMS1,test,0,unlabeled_background,,
ENSG00000165752,STK32C,train,0,unlabeled_background,,
ENSG00000165757,KIAA1462,train,0,unlabeled_background,,
ENSG00000165775,FUNDC2,train,0,unlabeled_background,,
ENSG00000165782,TMEM55B,train,0,unlabeled_background,,
ENSG00000165792,METTL17,train,0,unlabeled_background,,
ENSG00000165795,NDRG2,test,0,unlabeled_background,,
ENSG00000165801,ARHGEF40,train,0,unlabeled_background,,
ENSG00000165802,NSMF,train,0,unlabeled_background,,
ENSG00000165804,ZNF219,test,0,unlabeled_background,,
ENSG00000165806,CASP7,train,0,unlabeled_background,,
ENSG00000165813,C10orf118,train,0,unlabeled_background,,
ENSG00000165819,METTL3,validation,0,unlabeled_background,,
ENSG00000165821,SALL2,train,0,unlabeled_background,,
ENSG00000165832,TRUB1,train,0,unlabeled_background,,
ENSG00000165861,ZFYVE1,train,0,unlabeled_background,,
ENSG00000165868,HSPA12A,train,0,unlabeled_background,,
ENSG00000165879,FRAT1,test,0,unlabeled_background,,
ENSG00000165886,UBTD1,train,0,unlabeled_background,,
ENSG00000165891,E2F7,train,0,unlabeled_background,,
ENSG00000165895,ARHGAP42,train,0,unlabeled_background,,
ENSG00000165898,ISCA2,train,0,unlabeled_background,,
ENSG00000165899,OTOGL,train,0,unlabeled_background,,
ENSG00000165912,PACSIN3,train,0,unlabeled_background,,
ENSG00000165914,TTC7B,train,0,unlabeled_background,,
ENSG00000165915,SLC39A13,train,0,unlabeled_background,,
ENSG00000165916,PSMC3,train,0,unlabeled_background,,
ENSG00000165929,TC2N,validation,0,unlabeled_background,,
ENSG00000165934,CPSF2,train,0,unlabeled_background,,
ENSG00000165943,MOAP1,train,0,unlabeled_background,,
ENSG00000165948,IFI27L1,train,0,unlabeled_background,,
ENSG00000165949,IFI27,train,0,unlabeled_background,,
ENSG00000165959,CLMN,test,0,unlabeled_background,,
ENSG00000165966,PDZRN4,validation,0,unlabeled_background,,
ENSG00000165970,SLC6A5,train,0,unlabeled_background,,
ENSG00000165972,CCDC38,train,0,unlabeled_background,,
ENSG00000165973,NELL1,train,0,unlabeled_background,,
ENSG00000165983,PTER,train,0,unlabeled_background,,
ENSG00000165995,CACNB2,train,0,unlabeled_background,,
ENSG00000165996,PTPLA,test,0,unlabeled_background,,
ENSG00000165997,ARL5B,train,0,unlabeled_background,,
ENSG00000166002,SMCO4,train,0,unlabeled_background,,
ENSG00000166004,KIAA1731,train,0,unlabeled_background,,
ENSG00000166006,KCNC2,train,0,unlabeled_background,,
ENSG00000166012,TAF1D,test,0,unlabeled_background,,
ENSG00000166016,ABTB2,validation,0,unlabeled_background,,
ENSG00000166024,R3HCC1L,validation,0,unlabeled_background,,
ENSG00000166025,AMOTL1,train,0,unlabeled_background,,
ENSG00000166033,HTRA1,train,0,unlabeled_background,,
ENSG00000166037,CEP57,train,0,unlabeled_background,,
ENSG00000166046,TCP11L2,validation,0,unlabeled_background,,
ENSG00000166068,SPRED1,test,0,unlabeled_background,,
ENSG00000166073,GPR176,validation,0,unlabeled_background,,
ENSG00000166086,JAM3,test,0,unlabeled_background,,
ENSG00000166106,ADAMTS15,train,0,unlabeled_background,,
ENSG00000166111,SVOP,test,0,unlabeled_background,,
ENSG00000166123,GPT2,train,0,unlabeled_background,,
ENSG00000166126,AMN,train,0,unlabeled_background,,
ENSG00000166128,RAB8B,train,0,unlabeled_background,,
ENSG00000166130,IKBIP,train,0,unlabeled_background,,
ENSG00000166133,RPUSD2,train,0,unlabeled_background,,
ENSG00000166135,HIF1AN,test,0,unlabeled_background,,
ENSG00000166136,NDUFB8,test,0,unlabeled_background,,
ENSG00000166140,ZFYVE19,test,0,unlabeled_background,,
ENSG00000166147,FBN1,validation,0,unlabeled_background,,
ENSG00000166153,DEPDC4,train,0,unlabeled_background,,
ENSG00000166164,BRD7,train,0,unlabeled_background,,
ENSG00000166165,CKB,train,0,unlabeled_background,,
ENSG00000166166,TRMT61A,train,0,unlabeled_background,,
ENSG00000166167,BTRC,validation,0,unlabeled_background,,
ENSG00000166169,POLL,train,0,unlabeled_background,,
ENSG00000166170,BAG5,train,0,unlabeled_background,,
ENSG00000166171,DPCD,validation,0,unlabeled_background,,
ENSG00000166173,LARP6,train,0,unlabeled_background,,
ENSG00000166181,API5,validation,0,unlabeled_background,,
ENSG00000166188,ZNF319,train,0,unlabeled_background,,
ENSG00000166189,HPS6,validation,0,unlabeled_background,,
ENSG00000166192,SENP8,train,0,unlabeled_background,,
ENSG00000166197,NOLC1,train,0,unlabeled_background,,
ENSG00000166199,ALKBH3,train,0,unlabeled_background,,
ENSG00000166200,COPS2,validation,0,unlabeled_background,,
ENSG00000166206,GABRB3,validation,0,unlabeled_background,,
ENSG00000166224,SGPL1,train,0,unlabeled_background,,
ENSG00000166225,FRS2,train,0,unlabeled_background,,
ENSG00000166226,CCT2,train,0,unlabeled_background,,
ENSG00000166228,PCBD1,train,0,unlabeled_background,,
ENSG00000166233,ARIH1,train,0,unlabeled_background,,
ENSG00000166246,C16orf71,train,0,unlabeled_background,,
ENSG00000166250,CLMP,test,0,unlabeled_background,,
ENSG00000166257,SCN3B,validation,0,unlabeled_background,,
ENSG00000166260,COX11,train,0,unlabeled_background,,
ENSG00000166261,ZNF202,test,0,unlabeled_background,,
ENSG00000166262,FAM227B,train,0,unlabeled_background,,
ENSG00000166263,STXBP4,validation,0,unlabeled_background,,
ENSG00000166265,CYYR1,train,0,unlabeled_background,,
ENSG00000166266,CUL5,train,0,unlabeled_background,,
ENSG00000166272,WBP1L,train,0,unlabeled_background,,
ENSG00000166275,C10orf32,train,0,unlabeled_background,,
ENSG00000166278,C2,validation,0,unlabeled_background,,
ENSG00000166289,PLEKHF1,test,0,unlabeled_background,,
ENSG00000166292,TMEM100,test,0,unlabeled_background,,
ENSG00000166295,ANAPC16,test,0,unlabeled_background,,
ENSG00000166311,SMPD1,train,0,unlabeled_background,,
ENSG00000166313,APBB1,train,0,unlabeled_background,,
ENSG00000166317,SYNPO2L,train,0,unlabeled_background,,
ENSG00000166321,NUDT13,train,0,unlabeled_background,,
ENSG00000166323,C11orf65,train,0,unlabeled_background,,
ENSG00000166326,TRIM44,train,0,unlabeled_background,,
ENSG00000166333,ILK,train,0,unlabeled_background,,
ENSG00000166337,TAF10,train,0,unlabeled_background,,
ENSG00000166340,TPP1,test,0,unlabeled_background,,
ENSG00000166341,DCHS1,train,0,unlabeled_background,,
ENSG00000166342,NETO1,train,0,unlabeled_background,,
ENSG00000166343,MSS51,train,0,unlabeled_background,,
ENSG00000166347,CYB5A,validation,0,unlabeled_background,,
ENSG00000166348,USP54,test,0,unlabeled_background,,
ENSG00000166349,RAG1,validation,0,unlabeled_background,,
ENSG00000166352,C11orf74,train,0,unlabeled_background,,
ENSG00000166359,WDR88,validation,0,unlabeled_background,,
ENSG00000166377,ATP9B,test,0,unlabeled_background,,
ENSG00000166387,PPFIBP2,test,0,unlabeled_background,,
ENSG00000166398,KIAA0355,train,0,unlabeled_background,,
ENSG00000166401,SERPINB8,test,0,unlabeled_background,,
ENSG00000166402,TUB,train,0,unlabeled_background,,
ENSG00000166405,RIC3,validation,0,unlabeled_background,,
ENSG00000166407,LMO1,test,0,unlabeled_background,,
ENSG00000166411,IDH3A,train,0,unlabeled_background,,
ENSG00000166415,WDR72,train,0,unlabeled_background,,
ENSG00000166426,CRABP1,validation,0,unlabeled_background,,
ENSG00000166432,ZMAT1,train,0,unlabeled_background,,
ENSG00000166435,XRRA1,train,0,unlabeled_background,,
ENSG00000166436,TRIM66,train,0,unlabeled_background,,
ENSG00000166439,RNF169,train,0,unlabeled_background,,
ENSG00000166441,RPL27A,train,0,unlabeled_background,,
ENSG00000166444,ST5,train,0,unlabeled_background,,
ENSG00000166446,CDYL2,train,0,unlabeled_background,,
ENSG00000166448,TMEM130,train,0,unlabeled_background,,
ENSG00000166450,PRTG,test,0,unlabeled_background,,
ENSG00000166451,CENPN,test,0,unlabeled_background,,
ENSG00000166452,AKIP1,train,0,unlabeled_background,,
ENSG00000166454,ATMIN,test,0,unlabeled_background,,
ENSG00000166455,C16orf46,test,0,unlabeled_background,,
ENSG00000166471,TMEM41B,validation,0,unlabeled_background,,
ENSG00000166473,PKD1L2,test,0,unlabeled_background,,
ENSG00000166477,LEO1,train,0,unlabeled_background,,
ENSG00000166478,ZNF143,train,0,unlabeled_background,,
ENSG00000166479,TMX3,train,0,unlabeled_background,,
ENSG00000166482,MFAP4,train,0,unlabeled_background,,
ENSG00000166483,WEE1,test,0,unlabeled_background,,
ENSG00000166484,MAPK7,test,0,unlabeled_background,,
ENSG00000166492,FAM86GP,train,0,unlabeled_background,,
ENSG00000166501,PRKCB,train,0,unlabeled_background,,
ENSG00000166507,NDST2,test,0,unlabeled_background,,
ENSG00000166508,MCM7,train,0,unlabeled_background,,
ENSG00000166526,ZNF3,train,0,unlabeled_background,,
ENSG00000166529,ZSCAN21,train,0,unlabeled_background,,
ENSG00000166532,RIMKLB,train,0,unlabeled_background,,
ENSG00000166535,A2ML1,train,0,unlabeled_background,,
ENSG00000166546,BEAN1,test,0,unlabeled_background,,
ENSG00000166548,TK2,train,0,unlabeled_background,,
ENSG00000166557,TMED3,test,0,unlabeled_background,,
ENSG00000166562,SEC11C,train,0,unlabeled_background,,
ENSG00000166575,TMEM135,train,0,unlabeled_background,,
ENSG00000166578,IQCD,train,0,unlabeled_background,,
ENSG00000166579,NDEL1,train,0,unlabeled_background,,
ENSG00000166582,CENPV,test,0,unlabeled_background,,
ENSG00000166595,FAM96B,train,0,unlabeled_background,,
ENSG00000166596,WDR16,train,0,unlabeled_background,,
ENSG00000166598,HSP90B1,validation,0,unlabeled_background,,
ENSG00000166603,MC4R,test,0,unlabeled_background,,
ENSG00000166619,BLCAP,train,0,unlabeled_background,,
ENSG00000166664,CHRFAM7A,train,0,unlabeled_background,,
ENSG00000166667,SPDYE6,train,0,unlabeled_background,,
ENSG00000166669,ATF7IP2,train,0,unlabeled_background,,
ENSG00000166676,TVP23A,test,0,unlabeled_background,,
ENSG00000166681,NGFRAP1,train,0,unlabeled_background,,
ENSG00000166682,TMPRSS5,test,0,unlabeled_background,,
ENSG00000166685,COG1,validation,0,unlabeled_background,,
ENSG00000166689,PLEKHA7,train,0,unlabeled_background,,
ENSG00000166704,ZNF606,train,0,unlabeled_background,,
ENSG00000166707,ZCCHC18,train,0,unlabeled_background,,
ENSG00000166710,B2M,train,0,unlabeled_background,,
ENSG00000166716,ZNF592,validation,0,unlabeled_background,,
ENSG00000166734,CASC4,test,0,unlabeled_background,,
ENSG00000166741,NNMT,validation,0,unlabeled_background,,
ENSG00000166747,AP1G1,test,0,unlabeled_background,,
ENSG00000166748,AGBL1,test,0,unlabeled_background,,
ENSG00000166750,SLFN5,train,0,unlabeled_background,,
ENSG00000166762,CATSPER2,train,0,unlabeled_background,,
ENSG00000166770,ZNF667-AS1,train,0,unlabeled_background,,
ENSG00000166780,C16orf45,test,0,unlabeled_background,,
ENSG00000166783,KIAA0430,test,0,unlabeled_background,,
ENSG00000166788,SAAL1,train,0,unlabeled_background,,
ENSG00000166793,YPEL4,train,0,unlabeled_background,,
ENSG00000166794,PPIB,train,0,unlabeled_background,,
ENSG00000166797,FAM96A,train,0,unlabeled_background,,
ENSG00000166800,LDHAL6A,test,0,unlabeled_background,,
ENSG00000166801,FAM111A,validation,0,unlabeled_background,,
ENSG00000166803,KIAA0101,train,0,unlabeled_background,,
ENSG00000166813,KIF7,train,0,unlabeled_background,,
ENSG00000166816,LDHD,validation,0,unlabeled_background,,
ENSG00000166821,PEX11A,train,0,unlabeled_background,,
ENSG00000166822,TMEM170A,test,0,unlabeled_background,,
ENSG00000166823,MESP1,validation,0,unlabeled_background,,
ENSG00000166831,RBPMS2,test,0,unlabeled_background,,
ENSG00000166833,NAV2,train,0,unlabeled_background,,
ENSG00000166839,ANKDD1A,train,0,unlabeled_background,,
ENSG00000166845,C18orf54,test,0,unlabeled_background,,
ENSG00000166847,DCTN5,train,0,unlabeled_background,,
ENSG00000166848,TERF2IP,train,0,unlabeled_background,,
ENSG00000166851,PLK1,train,0,unlabeled_background,,
ENSG00000166855,CLPX,test,0,unlabeled_background,,
ENSG00000166856,GPR182,train,0,unlabeled_background,,
ENSG00000166860,ZBTB39,train,0,unlabeled_background,,
ENSG00000166881,TMEM194A,train,0,unlabeled_background,,
ENSG00000166886,NAB2,train,0,unlabeled_background,,
ENSG00000166887,VPS39,train,0,unlabeled_background,,
ENSG00000166888,STAT6,train,0,unlabeled_background,,
ENSG00000166889,PATL1,train,0,unlabeled_background,,
ENSG00000166896,XRCC6BP1,test,0,unlabeled_background,,
ENSG00000166897,ELFN2,validation,0,unlabeled_background,,
ENSG00000166900,STX3,train,0,unlabeled_background,,
ENSG00000166902,MRPL16,train,0,unlabeled_background,,
ENSG00000166908,PIP4K2C,validation,0,unlabeled_background,,
ENSG00000166912,MTMR10,validation,0,unlabeled_background,,
ENSG00000166913,YWHAB,validation,0,unlabeled_background,,
ENSG00000166922,SCG5,train,0,unlabeled_background,,
ENSG00000166923,GREM1,train,0,unlabeled_background,,
ENSG00000166924,NYAP1,train,0,unlabeled_background,,
ENSG00000166925,TSC22D4,test,0,unlabeled_background,,
ENSG00000166938,DIS3L,train,0,unlabeled_background,,
ENSG00000166946,CCNDBP1,validation,0,unlabeled_background,,
ENSG00000166947,EPB42,train,0,unlabeled_background,,
ENSG00000166949,SMAD3,train,0,unlabeled_background,,
ENSG00000166963,MAP1A,train,0,unlabeled_background,,
ENSG00000166965,RCCD1,train,0,unlabeled_background,,
ENSG00000166971,AKTIP,train,0,unlabeled_background,,
ENSG00000166974,MAPRE2,train,0,unlabeled_background,,
ENSG00000166979,EVA1C,train,0,unlabeled_background,,
ENSG00000166986,MARS,train,0,unlabeled_background,,
ENSG00000166987,MBD6,test,0,unlabeled_background,,
ENSG00000166997,CNPY4,train,0,unlabeled_background,,
ENSG00000167004,PDIA3,validation,0,unlabeled_background,,
ENSG00000167005,NUDT21,validation,0,unlabeled_background,,
ENSG00000167011,NAT16,test,0,unlabeled_background,,
ENSG00000167037,SGSM1,train,0,unlabeled_background,,
ENSG00000167065,DUSP18,train,0,unlabeled_background,,
ENSG00000167074,TEF,train,0,unlabeled_background,,
ENSG00000167081,PBX3,train,0,unlabeled_background,,
ENSG00000167085,PHB,train,0,unlabeled_background,,
ENSG00000167088,SNRPD1,train,0,unlabeled_background,,
ENSG00000167100,SAMD14,validation,0,unlabeled_background,,
ENSG00000167103,PIP5KL1,train,0,unlabeled_background,,
ENSG00000167106,FAM102A,train,0,unlabeled_background,,
ENSG00000167107,ACSF2,train,0,unlabeled_background,,
ENSG00000167110,GOLGA2,validation,0,unlabeled_background,,
ENSG00000167112,TRUB2,train,0,unlabeled_background,,
ENSG00000167113,COQ4,train,0,unlabeled_background,,
ENSG00000167114,SLC27A4,train,0,unlabeled_background,,
ENSG00000167118,URM1,test,0,unlabeled_background,,
ENSG00000167123,CERCAM,train,0,unlabeled_background,,
ENSG00000167130,DOLPP1,train,0,unlabeled_background,,
ENSG00000167136,ENDOG,train,0,unlabeled_background,,
ENSG00000167173,C15orf39,train,0,unlabeled_background,,
ENSG00000167178,ISLR2,train,0,unlabeled_background,,
ENSG00000167182,SP2,validation,0,unlabeled_background,,
ENSG00000167186,COQ7,train,0,unlabeled_background,,
ENSG00000167191,GPRC5B,train,0,unlabeled_background,,
ENSG00000167193,CRK,test,0,unlabeled_background,,
ENSG00000167196,FBXO22,test,0,unlabeled_background,,
ENSG00000167202,TBC1D2B,train,0,unlabeled_background,,
ENSG00000167216,KATNAL2,train,0,unlabeled_background,,
ENSG00000167220,HDHD2,test,0,unlabeled_background,,
ENSG00000167230,C17orf78,train,0,unlabeled_background,,
ENSG00000167232,ZNF91,train,0,unlabeled_background,,
ENSG00000167244,IGF2,train,0,unlabeled_background,,
ENSG00000167257,RNF214,train,0,unlabeled_background,,
ENSG00000167258,CDK12,train,0,unlabeled_background,,
ENSG00000167264,DUS2L,train,0,unlabeled_background,,
ENSG00000167272,POP5,train,0,unlabeled_background,,
ENSG00000167280,ENGASE,train,0,unlabeled_background,,
ENSG00000167281,RBFOX3,train,0,unlabeled_background,,
ENSG00000167283,ATP5L,train,0,unlabeled_background,,
ENSG00000167291,TBC1D16,train,0,unlabeled_background,,
ENSG00000167302,ENTHD2,test,0,unlabeled_background,,
ENSG00000167306,MYO5B,train,0,unlabeled_background,,
ENSG00000167315,ACAA2,train,0,unlabeled_background,,
ENSG00000167323,STIM1,validation,0,unlabeled_background,,
ENSG00000167325,RRM1,train,0,unlabeled_background,,
ENSG00000167333,TRIM68,train,0,unlabeled_background,,
ENSG00000167363,FN3K,train,0,unlabeled_background,,
ENSG00000167371,PRRT2,train,0,unlabeled_background,,
ENSG00000167377,ZNF23,validation,0,unlabeled_background,,
ENSG00000167378,IRGQ,test,0,unlabeled_background,,
ENSG00000167380,ZNF226,test,0,unlabeled_background,,
ENSG00000167383,ZNF229,train,0,unlabeled_background,,
ENSG00000167384,ZNF180,test,0,unlabeled_background,,
ENSG00000167393,PPP2R3B,train,0,unlabeled_background,,
ENSG00000167394,ZNF668,train,0,unlabeled_background,,
ENSG00000167395,ZNF646,train,0,unlabeled_background,,
ENSG00000167397,VKORC1,train,0,unlabeled_background,,
ENSG00000167447,SMG8,train,0,unlabeled_background,,
ENSG00000167460,TPM4,train,0,unlabeled_background,,
ENSG00000167461,RAB8A,train,0,unlabeled_background,,
ENSG00000167468,GPX4,validation,0,unlabeled_background,,
ENSG00000167470,MIDN,train,0,unlabeled_background,,
ENSG00000167487,KLHL26,train,0,unlabeled_background,,
ENSG00000167491,GATAD2A,test,0,unlabeled_background,,
ENSG00000167508,MVD,train,0,unlabeled_background,,
ENSG00000167513,CDT1,validation,0,unlabeled_background,,
ENSG00000167515,TRAPPC2L,validation,0,unlabeled_background,,
ENSG00000167522,ANKRD11,train,0,unlabeled_background,,
ENSG00000167523,SPATA33,test,0,unlabeled_background,,
ENSG00000167525,PROCA1,train,0,unlabeled_background,,
ENSG00000167526,RPL13,train,0,unlabeled_background,,
ENSG00000167528,ZNF641,train,0,unlabeled_background,,
ENSG00000167535,CACNB3,train,0,unlabeled_background,,
ENSG00000167536,DHRS13,train,0,unlabeled_background,,
ENSG00000167543,TP53I13,validation,0,unlabeled_background,,
ENSG00000167548,KMT2D,test,0,unlabeled_background,,
ENSG00000167549,CORO6,train,0,unlabeled_background,,
ENSG00000167550,RHEBL1,validation,0,unlabeled_background,,
ENSG00000167552,TUBA1A,test,0,unlabeled_background,,
ENSG00000167553,TUBA1C,train,0,unlabeled_background,,
ENSG00000167554,ZNF610,train,0,unlabeled_background,,
ENSG00000167555,ZNF528,train,0,unlabeled_background,,
ENSG00000167562,ZNF701,train,0,unlabeled_background,,
ENSG00000167565,SERTAD3,train,0,unlabeled_background,,
ENSG00000167566,NCKAP5L,train,0,unlabeled_background,,
ENSG00000167578,RAB4B,train,0,unlabeled_background,,
ENSG00000167588,GPD1,validation,0,unlabeled_background,,
ENSG00000167595,C19orf55,train,0,unlabeled_background,,
ENSG00000167601,AXL,test,0,unlabeled_background,,
ENSG00000167604,NFKBID,train,0,unlabeled_background,,
ENSG00000167608,TMC4,test,0,unlabeled_background,,
ENSG00000167614,TTYH1,validation,0,unlabeled_background,,
ENSG00000167615,LENG8,train,0,unlabeled_background,,
ENSG00000167619,TMEM145,train,0,unlabeled_background,,
ENSG00000167625,ZNF526,train,0,unlabeled_background,,
ENSG00000167632,TRAPPC9,train,0,unlabeled_background,,
ENSG00000167635,ZNF146,test,0,unlabeled_background,,
ENSG00000167637,ZNF283,train,0,unlabeled_background,,
ENSG00000167642,SPINT2,train,0,unlabeled_background,,
ENSG00000167645,YIF1B,test,0,unlabeled_background,,
ENSG00000167646,DNAAF3,train,0,unlabeled_background,,
ENSG00000167654,ATCAY,validation,0,unlabeled_background,,
ENSG00000167657,DAPK3,train,0,unlabeled_background,,
ENSG00000167658,EEF2,train,0,unlabeled_background,,
ENSG00000167664,TMIGD2,train,0,unlabeled_background,,
ENSG00000167670,CHAF1A,train,0,unlabeled_background,,
ENSG00000167671,UBXN6,validation,0,unlabeled_background,,
ENSG00000167676,PLIN4,train,0,unlabeled_background,,
ENSG00000167680,SEMA6B,test,0,unlabeled_background,,
ENSG00000167685,ZNF444,train,0,unlabeled_background,,
ENSG00000167693,NXN,train,0,unlabeled_background,,
ENSG00000167695,FAM57A,validation,0,unlabeled_background,,
ENSG00000167699,GLOD4,train,0,unlabeled_background,,
ENSG00000167700,MFSD3,train,0,unlabeled_background,,
ENSG00000167701,GPT,train,0,unlabeled_background,,
ENSG00000167702,KIFC2,train,0,unlabeled_background,,
ENSG00000167703,SLC43A2,test,0,unlabeled_background,,
ENSG00000167705,RILP,test,0,unlabeled_background,,
ENSG00000167716,WDR81,train,0,unlabeled_background,,
ENSG00000167720,SRR,train,0,unlabeled_background,,
ENSG00000167721,TSR1,train,0,unlabeled_background,,
ENSG00000167723,TRPV3,train,0,unlabeled_background,,
ENSG00000167733,HSD11B1L,validation,0,unlabeled_background,,
ENSG00000167740,CYB5D2,train,0,unlabeled_background,,
ENSG00000167747,C19orf48,test,0,unlabeled_background,,
ENSG00000167766,ZNF83,validation,0,unlabeled_background,,
ENSG00000167770,OTUB1,train,0,unlabeled_background,,
ENSG00000167771,RCOR2,train,0,unlabeled_background,,
ENSG00000167772,ANGPTL4,train,0,unlabeled_background,,
ENSG00000167775,CD320,train,0,unlabeled_background,,
ENSG00000167778,SPRYD3,validation,0,unlabeled_background,,
ENSG00000167785,ZNF558,train,0,unlabeled_background,,
ENSG00000167792,NDUFV1,train,0,unlabeled_background,,
ENSG00000167797,CDK2AP2,train,0,unlabeled_background,,
ENSG00000167799,NUDT8,train,0,unlabeled_background,,
ENSG00000167815,PRDX2,train,0,unlabeled_background,,
ENSG00000167840,ZNF232,test,0,unlabeled_background,,
ENSG00000167842,MIS12,train,0,unlabeled_background,,
ENSG00000167858,TEKT1,train,0,unlabeled_background,,
ENSG00000167861,HID1,train,0,unlabeled_background,,
ENSG00000167862,ICT1,train,0,unlabeled_background,,
ENSG00000167863,ATP5H,train,0,unlabeled_background,,
ENSG00000167874,TMEM88,train,0,unlabeled_background,,
ENSG00000167881,SRP68,train,0,unlabeled_background,,
ENSG00000167889,MGAT5B,train,0,unlabeled_background,,
ENSG00000167900,TK1,validation,0,unlabeled_background,,
ENSG00000167904,TMEM68,validation,0,unlabeled_background,,
ENSG00000167920,TMEM99,train,0,unlabeled_background,,
ENSG00000167925,GHDC,train,0,unlabeled_background,,
ENSG00000167930,ITFG3,train,0,unlabeled_background,,
ENSG00000167945,PRR25,test,0,unlabeled_background,,
ENSG00000167962,ZNF598,train,0,unlabeled_background,,
ENSG00000167964,RAB26,train,0,unlabeled_background,,
ENSG00000167965,MLST8,test,0,unlabeled_background,,
ENSG00000167967,E4F1,train,0,unlabeled_background,,
ENSG00000167968,DNASE1L2,train,0,unlabeled_background,,
ENSG00000167969,ECI1,train,0,unlabeled_background,,
ENSG00000167971,CASKIN1,train,0,unlabeled_background,,
ENSG00000167972,ABCA3,train,0,unlabeled_background,,
ENSG00000167977,KCTD5,train,0,unlabeled_background,,
ENSG00000167978,SRRM2,train,0,unlabeled_background,,
ENSG00000167981,ZNF597,validation,0,unlabeled_background,,
ENSG00000167984,NLRC3,train,0,unlabeled_background,,
ENSG00000167985,SDHAF2,test,0,unlabeled_background,,
ENSG00000167986,DDB1,train,0,unlabeled_background,,
ENSG00000167987,VPS37C,test,0,unlabeled_background,,
ENSG00000167992,VWCE,test,0,unlabeled_background,,
ENSG00000167994,RAB3IL1,train,0,unlabeled_background,,
ENSG00000167995,BEST1,validation,0,unlabeled_background,,
ENSG00000167996,FTH1,train,0,unlabeled_background,,
ENSG00000168000,BSCL2,train,0,unlabeled_background,,
ENSG00000168002,POLR2G,test,0,unlabeled_background,,
ENSG00000168003,SLC3A2,train,0,unlabeled_background,,
ENSG00000168005,C11orf84,train,0,unlabeled_background,,
ENSG00000168010,ATG16L2,train,0,unlabeled_background,,
ENSG00000168014,C2CD3,validation,0,unlabeled_background,,
ENSG00000168016,TRANK1,train,0,unlabeled_background,,
ENSG00000168026,TTC21A,train,0,unlabeled_background,,
ENSG00000168028,RPSA,train,0,unlabeled_background,,
ENSG00000168032,ENTPD3,test,0,unlabeled_background,,
ENSG00000168036,CTNNB1,train,0,unlabeled_background,,
ENSG00000168038,ULK4,train,0,unlabeled_background,,
ENSG00000168040,FADD,train,0,unlabeled_background,,
ENSG00000168056,LTBP3,train,0,unlabeled_background,,
ENSG00000168061,SAC3D1,train,0,unlabeled_background,,
ENSG00000168066,SF1,train,0,unlabeled_background,,
ENSG00000168067,MAP4K2,train,0,unlabeled_background,,
ENSG00000168071,CCDC88B,train,0,unlabeled_background,,
ENSG00000168077,SCARA3,train,0,unlabeled_background,,
ENSG00000168078,PBK,train,0,unlabeled_background,,
ENSG00000168081,PNOC,train,0,unlabeled_background,,
ENSG00000168090,COPS6,train,0,unlabeled_background,,
ENSG00000168092,PAFAH1B2,train,0,unlabeled_background,,
ENSG00000168096,ANKS3,validation,0,unlabeled_background,,
ENSG00000168101,NUDT16L1,train,0,unlabeled_background,,
ENSG00000168116,KIAA1586,train,0,unlabeled_background,,
ENSG00000168118,RAB4A,train,0,unlabeled_background,,
ENSG00000168135,KCNJ4,train,0,unlabeled_background,,
ENSG00000168137,SETD5,train,0,unlabeled_background,,
ENSG00000168140,VASN,validation,0,unlabeled_background,,
ENSG00000168152,THAP9,train,0,unlabeled_background,,
ENSG00000168159,RNF187,train,0,unlabeled_background,,
ENSG00000168172,HOOK3,train,0,unlabeled_background,,
ENSG00000168175,MAPK1IP1L,test,0,unlabeled_background,,
ENSG00000168209,DDIT4,train,0,unlabeled_background,,
ENSG00000168214,RBPJ,train,0,unlabeled_background,,
ENSG00000168216,LMBRD1,test,0,unlabeled_background,,
ENSG00000168228,ZCCHC4,train,0,unlabeled_background,,
ENSG00000168234,TTC39C,train,0,unlabeled_background,,
ENSG00000168237,GLYCTK,train,0,unlabeled_background,,
ENSG00000168242,HIST1H2BI,test,0,unlabeled_background,,
ENSG00000168243,GNG4,train,0,unlabeled_background,,
ENSG00000168246,UBTD2,train,0,unlabeled_background,,
ENSG00000168255,POLR2J3,train,0,unlabeled_background,,
ENSG00000168256,NKIRAS2,validation,0,unlabeled_background,,
ENSG00000168259,DNAJC7,train,0,unlabeled_background,,
ENSG00000168264,IRF2BP2,train,0,unlabeled_background,,
ENSG00000168268,NT5DC2,train,0,unlabeled_background,,
ENSG00000168273,SMIM4,validation,0,unlabeled_background,,
ENSG00000168274,HIST1H2AE,train,0,unlabeled_background,,
ENSG00000168275,COA6,train,0,unlabeled_background,,
ENSG00000168280,KIF5C,validation,0,unlabeled_background,,
ENSG00000168282,MGAT2,train,0,unlabeled_background,,
ENSG00000168283,BMI1,validation,0,unlabeled_background,,
ENSG00000168286,THAP11,train,0,unlabeled_background,,
ENSG00000168288,MMADHC,train,0,unlabeled_background,,
ENSG00000168291,PDHB,train,0,unlabeled_background,,
ENSG00000168297,PXK,test,0,unlabeled_background,,
ENSG00000168298,HIST1H1E,train,0,unlabeled_background,,
ENSG00000168300,PCMTD1,test,0,unlabeled_background,,
ENSG00000168301,KCTD6,train,0,unlabeled_background,,
